metric_name,dimension,label
patients_with_care_plan,clinic,Clinic
patients_with_care_plan,has_bh_care_plan,Has BH Care Plan
patients_with_care_plan,has_next_bh_appointment,Has Next BH Appointment
patients_with_care_plan,patient_tier,Patient Tier
patients_with_care_plan,pcp_name,PCP
patients_with_care_plan,program_name,Program
patients_with_email,clinic,Clinic
patients_with_email,is_active_member,Is Active Member
patients_with_email,is_attributed,Attributed?
patients_with_email,is_grandmothered_member,Is Grandmothered Member
patients_with_email,is_membership_patient,Membership Patient
patients_with_email,is_paying_member,Is Paying Member
patients_with_email,member_category,Member Category
patients_with_email,membership_enrollment,Membership Enrollment
patients_with_email,membership_plan_type,Plan Type
patients_with_email,patient_status,Patient Status
patients_with_email,payment_status,Payment Status
patients_with_email,primary_insurance,Primary Insurance
patients_with_email,primary_payor,Primary Payor
patients_with_email,risk_tier,Risk Tier
patients_with_insurance,clinic,Clinic
patients_with_insurance,is_active_member,Is Active Member
patients_with_insurance,is_attributed,Attributed?
patients_with_insurance,is_grandmothered_member,Is Grandmothered Member
patients_with_insurance,is_membership_patient,Membership Patient
patients_with_insurance,is_paying_member,Is Paying Member
patients_with_insurance,member_category,Member Category
patients_with_insurance,membership_enrollment,Membership Enrollment
patients_with_insurance,membership_plan_type,Plan Type
patients_with_insurance,patient_status,Patient Status
patients_with_insurance,payment_status,Payment Status
patients_with_insurance,primary_insurance,Primary Insurance
patients_with_insurance,primary_payor,Primary Payor
patients_with_insurance,risk_tier,Risk Tier
patients_with_pcp,clinic,Clinic
patients_with_pcp,is_active_member,Is Active Member
patients_with_pcp,is_attributed,Attributed?
patients_with_pcp,is_grandmothered_member,Is Grandmothered Member
patients_with_pcp,is_membership_patient,Membership Patient
patients_with_pcp,is_paying_member,Is Paying Member
patients_with_pcp,member_category,Member Category
patients_with_pcp,membership_enrollment,Membership Enrollment
patients_with_pcp,membership_plan_type,Plan Type
patients_with_pcp,patient_status,Patient Status
patients_with_pcp,payment_status,Payment Status
patients_with_pcp,primary_insurance,Primary Insurance
patients_with_pcp,primary_payor,Primary Payor
patients_with_pcp,risk_tier,Risk Tier
patients_with_phone,clinic,Clinic
patients_with_phone,is_active_member,Is Active Member
patients_with_phone,is_attributed,Attributed?
patients_with_phone,is_grandmothered_member,Is Grandmothered Member
patients_with_phone,is_membership_patient,Membership Patient
patients_with_phone,is_paying_member,Is Paying Member
patients_with_phone,member_category,Member Category
patients_with_phone,membership_enrollment,Membership Enrollment
patients_with_phone,membership_plan_type,Plan Type
patients_with_phone,patient_status,Patient Status
patients_with_phone,payment_status,Payment Status
patients_with_phone,primary_insurance,Primary Insurance
patients_with_phone,primary_payor,Primary Payor
patients_with_phone,risk_tier,Risk Tier
pct_gad_assessed,bh_program_status,BH Program Status
pct_gad_assessed,bh_provider,BH Provider
pct_gad_assessed,bh_tier,BH Tier
pct_gad_assessed,clinic,Clinic
pct_gad_assessed,has_bh_care_plan,Has BH Care Plan
pct_gad_assessed,has_next_bh_appointment,Has Next BH Appointment
pct_gad_assessed,patient_tier,Patient Tier
pct_gad_assessed,pcp_name,PCP
pct_gad_assessed,program_name,Program
pct_phq_assessed,bh_program_status,BH Program Status
pct_phq_assessed,bh_provider,BH Provider
pct_phq_assessed,bh_tier,BH Tier
pct_phq_assessed,clinic,Clinic
pct_phq_assessed,has_bh_care_plan,Has BH Care Plan
pct_phq_assessed,has_next_bh_appointment,Has Next BH Appointment
pct_phq_assessed,patient_tier,Patient Tier
pct_phq_assessed,pcp_name,PCP
pct_phq_assessed,program_name,Program
pending_awv_patients,attributed_payor,Attributed Payor
pending_awv_patients,clinic_name,Clinic
pending_awv_patients,clinic_type,Clinic Type
pending_awv_patients,is_bh_no_next,Is BH No-Next
pending_awv_patients,is_no_next,Is No-Next
pending_awv_patients,is_pending_awv,Is Pending AWV
pending_awv_patients,is_pending_mddo,Is Pending MDDO
pending_awv_patients,patient_status,Patient Status
pending_awv_patients,payor_category,Payor Category
pending_awv_patients,primary_insurance,Primary Insurance
pending_awv_patients,scheduling_status,Scheduling Status
pending_awv_patients,tier,Tier
pending_closed_count,department,Department
pending_closed_count,documentation_strength,Documentation Strength
pending_closed_count,hcc_code,HCC Code
pending_closed_count,insurance_group,Insurance Group
pending_closed_count,market,Market
pending_closed_count,provider_name,Provider
pending_closed_count,suggestion_status,Status
pending_mddo_patients,attributed_payor,Attributed Payor
pending_mddo_patients,clinic_name,Clinic
pending_mddo_patients,clinic_type,Clinic Type
pending_mddo_patients,is_bh_no_next,Is BH No-Next
pending_mddo_patients,is_no_next,Is No-Next
pending_mddo_patients,is_pending_awv,Is Pending AWV
pending_mddo_patients,is_pending_mddo,Is Pending MDDO
pending_mddo_patients,patient_status,Patient Status
pending_mddo_patients,payor_category,Payor Category
pending_mddo_patients,primary_insurance,Primary Insurance
pending_mddo_patients,scheduling_status,Scheduling Status
pending_mddo_patients,tier,Tier
phq_assessed_count,bh_program_status,BH Program Status
phq_assessed_count,bh_provider,BH Provider
phq_assessed_count,bh_tier,BH Tier
phq_assessed_count,clinic,Clinic
phq_assessed_count,has_bh_care_plan,Has BH Care Plan
phq_assessed_count,has_next_bh_appointment,Has Next BH Appointment
phq_assessed_count,patient_tier,Patient Tier
phq_assessed_count,pcp_name,PCP
phq_assessed_count,program_name,Program
phq_clinically_significant,bh_program_status,BH Program Status
phq_clinically_significant,bh_provider,BH Provider
phq_clinically_significant,bh_tier,BH Tier
phq_clinically_significant,clinic,Clinic
phq_clinically_significant,has_bh_care_plan,Has BH Care Plan
phq_clinically_significant,has_next_bh_appointment,Has Next BH Appointment
phq_clinically_significant,patient_tier,Patient Tier
phq_clinically_significant,pcp_name,PCP
phq_clinically_significant,program_name,Program
phq_remission_count,bh_program_status,BH Program Status
phq_remission_count,bh_provider,BH Provider
phq_remission_count,bh_tier,BH Tier
phq_remission_count,clinic,Clinic
phq_remission_count,has_bh_care_plan,Has BH Care Plan
phq_remission_count,has_next_bh_appointment,Has Next BH Appointment
phq_remission_count,patient_tier,Patient Tier
phq_remission_count,pcp_name,PCP
phq_remission_count,program_name,Program
phq_response_count,bh_program_status,BH Program Status
phq_response_count,bh_provider,BH Provider
phq_response_count,bh_tier,BH Tier
phq_response_count,clinic,Clinic
phq_response_count,has_bh_care_plan,Has BH Care Plan
phq_response_count,has_next_bh_appointment,Has Next BH Appointment
phq_response_count,patient_tier,Patient Tier
phq_response_count,pcp_name,PCP
phq_response_count,program_name,Program
positive_sentiment_count,attempt_number,Attempt Number
positive_sentiment_count,call_outcome,Call Outcome
positive_sentiment_count,campaign_name,Campaign
positive_sentiment_count,clinic,Clinic
positive_sentiment_count,failure_category,Failure Category
positive_sentiment_count,is_escalated_or_negative,Escalated or Negative?
positive_sentiment_count,outreach_outcome,Outreach Outcome
positive_sentiment_count,primary_care_provider,Primary Care Provider
positive_sentiment_count,primary_payor,Primary Payor
positive_sentiment_count,sentiment,Sentiment
positive_sentiment_pct,appointment_type,Appointment Type
positive_sentiment_pct,clinic_name,Clinic Name
positive_sentiment_pct,enterprise_id,Enterprise ID
positive_sentiment_pct,golden_id,Golden ID
positive_sentiment_pct,nps_category,NPS Category
positive_sentiment_pct,provider_name,Provider Name
positive_sentiment_pct,salesforce_id,Salesforce ID
positive_sentiment_pct,sentiment,Sentiment
promoters,appointment_type,Appointment Type
promoters,clinic_name,Clinic Name
promoters,enterprise_id,Enterprise ID
promoters,golden_id,Golden ID
promoters,nps_category,NPS Category
promoters,provider_name,Provider Name
promoters,salesforce_id,Salesforce ID
promoters,sentiment,Sentiment
prospect_patients,attributed_payor,Attributed Payor
prospect_patients,clinic_name,Clinic
prospect_patients,clinic_type,Clinic Type
prospect_patients,is_bh_no_next,Is BH No-Next
prospect_patients,is_no_next,Is No-Next
prospect_patients,is_pending_awv,Is Pending AWV
prospect_patients,is_pending_mddo,Is Pending MDDO
prospect_patients,patient_status,Patient Status
prospect_patients,payor_category,Payor Category
prospect_patients,primary_insurance,Primary Insurance
prospect_patients,scheduling_status,Scheduling Status
prospect_patients,tier,Tier
prospect_scheduling_rate,account_status,Account Status
prospect_scheduling_rate,clinic,Clinic
prospect_scheduling_rate,enrollment_status,Enrollment Status
prospect_scheduling_rate,membership_membership_status,Membership Status
prospect_scheduling_rate,lead_source,Lead Source
prospect_scheduling_rate,member_category,Member Category
prospect_scheduling_rate,member_journey_stage,Member Journey Stage
prospect_scheduling_rate,member_type,Member Type
prospect_scheduling_rate,membership_attribution,Membership Attribution
prospect_scheduling_rate,patient_status,Patient Status
prospect_scheduling_rate,payment_status,Payment Status
prospect_scheduling_rate,primary_payor,Primary Payor
prospect_scheduling_rate,risk_tier,Risk Tier
prospect_scheduling_rate,utm_campaign,UTM Campaign
prospect_scheduling_rate,utm_medium,UTM Medium
prospect_scheduling_rate,utm_source,UTM Source
prospects,account_status,Account Status
prospects,clinic,Clinic
prospects,enrollment_status,Enrollment Status
prospects,membership_membership_status,Membership Status
prospects,lead_source,Lead Source
prospects,member_category,Member Category
prospects,member_journey_stage,Member Journey Stage
prospects,member_type,Member Type
prospects,membership_attribution,Membership Attribution
prospects,patient_status,Patient Status
prospects,payment_status,Payment Status
prospects,primary_payor,Primary Payor
prospects,risk_tier,Risk Tier
prospects,utm_campaign,UTM Campaign
prospects,utm_medium,UTM Medium
prospects,utm_source,UTM Source
provider_count,provider,Provider
readmission_count,adt_closed_reason,ADT Closed Reason
readmission_count,adt_disposition,ADT Disposition
readmission_count,case_status,Case Status
readmission_count,clinic,Clinic
readmission_count,exclusion_reason,Exclusion Reason
readmission_count,hospital,Hospital
readmission_count,is_excluded,Excluded?
reassigned,provider,Provider
recapture_candidates,department,Department
recapture_candidates,documentation_strength,Documentation Strength
recapture_candidates,hcc_code,HCC Code
recapture_candidates,insurance_group,Insurance Group
recapture_candidates,market,Market
recapture_candidates,provider_name,Provider
recapture_candidates,suggestion_status,Status
recapture_count,department,Department
recapture_count,documentation_strength,Documentation Strength
recapture_count,hcc_code,HCC Code
recapture_count,insurance_group,Insurance Group
recapture_count,market,Market
recapture_count,provider_name,Provider
recapture_count,suggestion_status,Status
recapture_rate,department,Department
recapture_rate,documentation_strength,Documentation Strength
recapture_rate,hcc_code,HCC Code
recapture_rate,insurance_group,Insurance Group
recapture_rate,market,Market
recapture_rate,provider_name,Provider
recapture_rate,suggestion_status,Status
recovery_rate,clinic_city,Clinic City
recovery_rate,is_membership_patient,Is Membership Patient
recovery_rate,npv_category,NPV Category
recovery_rate,provider_group_id,Provider Group
recovery_rate,service_location,Service Location
resolved_count,attempt_number,Attempt Number
resolved_count,call_outcome,Call Outcome
resolved_count,campaign_name,Campaign
resolved_count,clinic,Clinic
resolved_count,failure_category,Failure Category
resolved_count,is_escalated_or_negative,Escalated or Negative?
resolved_count,outreach_outcome,Outreach Outcome
resolved_count,primary_care_provider,Primary Care Provider
resolved_count,primary_payor,Primary Payor
resolved_count,sentiment,Sentiment
response_count,appointment_type,Appointment Type
response_count,clinic_name,Clinic Name
response_count,enterprise_id,Enterprise ID
response_count,golden_id,Golden ID
response_count,nps_category,NPS Category
response_count,provider_name,Provider Name
response_count,salesforce_id,Salesforce ID
response_count,sentiment,Sentiment
retained_patients,attributed_payor,Attributed Payor
retained_patients,insurance_change_reason,Insurance Change Reason
